Date_TYL,Open_TYL,High_TYL,Low_TYL,Close_TYL,Adj Close_TYL,Volume_TYL,Daily Return(%)_TYL,Vol5_TYL,Vol10_TYL,Vol20_TYL,Vol60_TYL,SMA5_TYL,SMA10_TYL,SMA30_TYL,SMA60_TYL,SMA100_TYL,EMA5_TYL,EMA10_TYL,EMA30_TYL,EMA60_TYL,EMA100_TYL,Short12_TYL,Long26_TYL,MACD_TYL,SIGNAL9_TYL,Ret5/10_TYL,Ret10/30_TYL,Ret30/60_TYL,Ret30/100_TYL,Emaret5/10_TYL,Emaret10/30_TYL,Emaret30/60_TYL,Emaret30/100_TYL,RetMACD_TYL,DayRange_TYL,average20r_TYL,PRVHI_TYL,HitLevel_TYL,hitlevel_2_TYL,hitlevel_1.8_TYL,Hit?_TYL,Hit?_TYL.1,Hit?_TYL.2,HitAt_2.2_TYL,HitAt_2.0_TYL,HitAt_1.8_TYL,ExitPr_2.2_TYL,ExitPr_2.0_TYL,ExitPr_1.8_TYL,ret_2.2_TYL,Ret2.0_TYL,Ret_1.8_TYL
2011-02-18,21.26000022888184,21.32999992370605,21.05999946594238,21.25,21.25,75100,-0.04703776469510155,0.4393998958588051,0.8065731529714358,1.0383593791053842,,21.220000076293946,21.217000198364257,20.929333432515463,,,21.22571956468658,21.18902153977525,20.92359334478726,,,21.16860503085296,20.968691632806365,0.19991339804659347,0.2401992802462354,-0.6588206571691344,-0.6588206571691344,-0.6588206571691344,0.0,0.6588206571691344,-0.6588206571691344,-0.6588206571691344,-0.6588206571691344,0.6588206571691344,0.36000061035155895,0.35899982452392704,21.32999992370605,20.59569946289062,20.666999435424803,20.738299407958984,,,,,,,,,,0.0,0.0,0.0
2011-02-22,21.06999969482422,21.31999969482422,20.95999908447266,21.11000061035156,21.11000061035156,126100,-0.6588206571691344,0.5326519069330897,0.7896986667291429,1.0566361389482661,,21.19600028991699,21.188000297546388,20.95433343251546,,,21.187146579908244,21.17465409806185,20.93561961998496,,,21.159588966160435,20.97915896447638,0.18043000168405499,0.22824542453379934,-1.8474717466650767,-1.8474717466650767,-1.8474717466650767,0.0,1.8474717466650767,-1.8474717466650767,-1.8474717466650767,-1.8474717466650767,1.8474717466650767,0.5599994659423793,0.3739998817443855,21.31999969482422,20.540200309753413,20.612000274658197,20.68380023956298,,,,,,,,,,0.0,0.0,0.0
2011-02-23,21.25,21.25,20.69000053405762,20.71999931335449,20.71999931335449,186300,-1.8474717466650767,0.9502704182442752,0.9447908291182692,1.1488581501393862,,21.118000030517578,21.116000175476074,20.963333384195963,,,21.031430824390327,21.09198959175142,20.921708632460412,,,21.091959788805674,20.959961953282164,0.13199783552351008,0.20899590673174148,6.225873350757871,6.225873350757871,6.225873350757871,0.0,-6.225873350757871,-6.225873350757871,6.225873350757871,6.225873350757871,-6.225873350757871,1.8199996948242188,0.4309998512268075,21.25,20.49719995498657,20.571999931335448,20.646799907684326,,,,,,,,,,0.0,0.0,0.0
2011-02-24,20.98999977111816,22.56999969482422,20.75,22.01000022888184,22.01000022888184,590800,6.225873350757871,3.156185722493272,2.1659040460088157,1.7343255327970681,,21.270000076293947,21.213000106811524,21.010000038146973,,,21.3576206258875,21.258900616684222,20.991920993519862,,,21.23319677958662,21.037742566289545,0.1954542132970758,0.20628756804480836,-0.1817397324460773,-0.1817397324460773,-0.1817397324460773,0.0,0.1817397324460773,-0.1817397324460773,-0.1817397324460773,-0.1817397324460773,0.1817397324460773,1.0899982452392614,0.4699997901916511,22.56999969482422,20.301800327301024,20.388000297546384,20.474200267791748,,,,,,,,,,0.0,0.0,0.0
2011-02-25,22.29999923706055,22.3799991607666,21.29000091552734,21.96999931335449,21.96999931335449,323600,-0.1817397324460773,3.17044143729899,2.163939426592423,1.7304879126252468,,21.411999893188476,21.311000061035156,21.049000040690103,,,21.561746855043165,21.388191288806087,21.05502282060597,,,21.346551015550908,21.10679862162769,0.23975239392321868,0.21298053322049043,0.6827561700820409,0.6827561700820409,0.6827561700820409,0.0,-0.6827561700820409,0.6827561700820409,0.6827561700820409,0.6827561700820409,0.6827561700820409,0.26000022888182883,0.4539998054504396,22.3799991607666,21.536000156402586,21.630000114440918,21.724000072479246,1.0,1.0,1.0,21.536000156402586,21.630000114440918,21.724000072479246,21.96999931335449,21.96999931335449,21.96999931335449,2.0152263828010586,1.5718871803730399,1.132384643962893
2011-02-28,22.14999961853027,22.14999961853027,21.88999938964844,22.1200008392334,22.1200008392334,412600,0.6827561700820409,3.1442484139433016,2.157735663112474,1.6622895314288753,,21.586000061035158,21.40300006866455,21.093000094095867,,,21.74783151643991,21.52124757070196,21.123731079872258,,,21.465543296117445,21.181850637746628,0.2836926583708177,0.2271229582505559,0.36166329417202525,0.36166329417202525,0.36166329417202525,0.0,-0.36166329417202525,0.36166329417202525,0.36166329417202525,0.36166329417202525,0.36166329417202525,0.6000003814697195,0.46549987792968767,22.14999961853027,21.381199588775633,21.47199954986572,21.56279951095581,,,,,,,,,,0.0,0.0,0.0
2011-03-01,22.15999984741211,22.52000045776367,21.92000007629395,22.20000076293945,22.20000076293945,243500,0.36166329417202525,3.0541303908389072,2.1554054229023594,1.6622362814389535,,21.804000091552734,21.500000190734863,21.12566680908203,,,21.898554598606424,21.644657242017864,21.19316783361853,,,21.5785367525516,21.257269165538688,0.3212675870129118,0.2459518840030271,-0.13513822348863913,-0.13513822348863913,-0.13513822348863913,0.0,0.13513822348863913,-0.13513822348863913,-0.13513822348863913,-0.13513822348863913,-0.13513822348863913,0.8800010681152308,0.4799999237060547,22.52000045776367,21.125899887084955,21.218999862670895,21.31209983825683,,,,,,,,,,0.0,0.0,0.0
2011-03-02,21.57999992370605,22.43000030517578,21.54999923706055,22.17000007629395,22.17000007629395,181300,-0.13513822348863913,2.726708241411407,2.1367066988762153,1.5990811328951515,,22.094000244140624,21.6060001373291,21.16700013478597,,,21.989036424502267,21.74017412097715,21.25618926862985,,,21.66953111005042,21.324878862631667,0.3446522474187539,0.26569195668617246,3.0672093046264597,3.0672093046264597,3.0672093046264597,0.0,-3.0672093046264597,3.0672093046264597,3.0672093046264597,3.0672093046264597,3.0672093046264597,0.5499992370605504,0.4864998817443846,22.43000030517578,21.464000625610346,21.56000061035156,21.65600059509277,,1.0,1.0,,21.56000061035156,21.57999992370605,,22.17000007629395,22.17000007629395,0.0,2.829310986426934,2.734013691722821
2011-03-03,22.36000061035156,22.90999984741211,22.36000061035156,22.85000038146973,22.85000038146973,153000,3.0672093046264597,1.339402307733775,2.2857673679986097,1.7197452353525666,,22.262000274658202,21.766000175476073,21.24200013478597,,,22.27602441015809,21.941960713793982,21.359015792038875,,,21.85114176719185,21.437850826990044,0.4132909402018079,0.29521175338929956,0.7877474930886783,0.7877474930886783,0.7877474930886783,0.0,-0.7877474930886783,0.7877474930886783,0.7877474930886783,0.7877474930886783,0.7877474930886783,0.379999160766598,0.4829998970031735,22.90999984741211,21.359700565338134,21.457000541687012,21.554300518035888,,,,,,,,,,0.0,0.0,0.0
2011-03-04,22.89999961853027,23.05999946594238,22.68000030517578,23.03000068664551,23.03000068664551,264400,0.7877474930886783,1.2353081477285055,2.272367929762474,1.7174894908778258,,22.474000549316408,21.94300022125244,21.333666801452637,,,22.5273498356539,22.13978616340335,21.46682126911027,,,22.032504677877032,21.55578785363119,0.47671682424584105,0.3315127675606079,-1.5197584499972945,-1.5197584499972945,-1.5197584499972945,0.0,1.5197584499972945,-1.5197584499972945,-1.5197584499972945,-1.5197584499972945,-1.5197584499972945,0.4400005340576172,0.4904999732971188,23.05999946594238,21.84740007400513,21.944000053405762,22.040600032806395,,,,,,,,,,0.0,0.0,0.0
2011-03-07,23.0,23.06999969482422,22.6299991607666,22.68000030517578,22.68000030517578,200800,-1.5197584499972945,1.671418714813465,2.3803580664078074,1.7641167206899822,,22.586000442504883,22.08600025177002,21.412000147501626,,,22.57823332549453,22.238006916452882,21.545090884340304,,,22.132119389769148,21.639062850041903,0.4930565397272453,0.36382152199393536,1.2786552216779599,1.2786552216779599,1.2786552216779599,0.0,-1.2786552216779599,1.2786552216779599,1.2786552216779599,1.2786552216779599,1.2786552216779599,0.6300010681152308,0.5045001029968252,23.06999969482422,21.980899524688716,22.07899951934814,22.177099514007566,,,,,,,,,,0.0,0.0,0.0
2011-03-08,22.6299991607666,23.09000015258789,22.45999908447266,22.96999931335449,22.96999931335449,161500,1.2786552216779599,1.7008023254772133,2.3379087846156366,1.7749748072060438,,22.740000152587893,22.272000122070313,21.49966678619385,,,22.70882198811452,22.371096443162266,21.637020460405736,,,22.26102399339766,21.737650736213208,0.5233732571844527,0.39573186903203883,0.391816087410876,0.391816087410876,0.391816087410876,0.0,-0.391816087410876,0.391816087410876,0.391816087410876,0.391816087410876,0.391816087410876,0.6500015258789098,0.5240001678466788,23.09000015258789,21.960099468231203,22.060999488830568,22.161899509429933,,,,,,,,,,0.0,0.0,0.0
2011-03-09,22.90999984741211,23.28000068664551,22.6299991607666,23.05999946594238,23.05999946594238,96900,0.391816087410876,1.6520733881988066,2.148023831671365,1.7744584211474088,,22.91800003051758,22.506000137329103,21.587666765848795,,,22.825881147390476,22.496351538213194,21.728825557537135,,,22.38394329686608,21.835602493970924,0.5483408028951544,0.42625365580466196,-3.078920645775627,-3.078920645775627,-3.078920645775627,0.0,3.078920645775627,-3.078920645775627,-3.078920645775627,-3.078920645775627,-3.078920645775627,0.4199981689453196,0.5210000991821284,23.28000068664551,21.937199783325198,22.04199981689453,22.146799850463868,,,,,,,,,,0.0,0.0,0.0
2011-03-10,22.48999977111816,22.70999908447266,22.29000091552734,22.35000038146973,22.35000038146973,163400,-3.078920645775627,1.8222327767587525,1.6323397122789702,1.8732405065148294,,22.818000030517577,22.54000015258789,21.636333465576172,,,22.667254225416897,22.46974223698711,21.768901352629562,,,22.378721309882025,21.873706041193056,0.5050152686889682,0.4420059783815232,0.8053704792104549,0.8053704792104549,0.8053704792104549,0.0,-0.8053704792104549,0.8053704792104549,0.8053704792104549,0.8053704792104549,0.8053704792104549,0.7000007629394602,0.5455000877380369,22.70999908447266,22.13380046844483,22.238000488281255,22.34220050811768,,,1.0,,,22.34220050811768,,,22.35000038146973,0.0,0.0,0.03491094509341115
2011-03-11,22.26000022888184,22.69000053405762,21.98999977111816,22.53000068664551,22.53000068664551,103100,0.8053704792104549,1.8251870502487657,1.6388463637247968,1.8714513424780195,,22.71800003051758,22.596000289916994,21.68466682434082,,,22.621503045826437,22.48069831874318,21.818004535469303,,,22.401995060153332,21.92232045937472,0.4796746007786119,0.449539702860941,-0.13315883591292585,-0.13315883591292585,-0.13315883591292585,0.0,0.13315883591292585,-0.13315883591292585,-0.13315883591292585,-0.13315883591292585,-0.13315883591292585,0.4600009918212926,0.5475001335144046,22.69000053405762,21.509898891448977,21.618998908996588,21.72809892654419,,,,,,,,,,0.0,0.0,0.0
2011-03-14,22.21999931335449,22.68000030517578,22.21999931335449,22.5,22.5,132700,-0.13315883591292585,1.7194603122341627,1.6359975513360048,1.8685465084207609,,22.681999969482423,22.63400020599365,21.745000139872232,,,22.58100203055096,22.484207715335327,21.862004242858383,,,22.417072743206667,21.965111536458075,0.4519612067485923,0.4500240036384713,-0.888892279730887,-0.888892279730887,-0.888892279730887,0.0,0.888892279730887,-0.888892279730887,-0.888892279730887,-0.888892279730887,-0.888892279730887,0.5,0.5570000648498536,22.68000030517578,21.48550024032593,21.595000267028812,21.70450029373169,,,,,,,,,,0.0,0.0,0.0
2011-03-15,22.01000022888184,22.5,22.0,22.29999923706055,22.29999923706055,111700,-0.888892279730887,1.5332449956841674,1.6682627818504716,1.8876682581596742,,22.547999954223634,22.64400005340576,21.796666781107586,,,22.487334432720825,22.450715264739912,21.890261984419812,,,22.399061434568804,21.989918032799,0.40914340176980346,0.44184788326473773,0.7623322067716682,-0.7623322067716682,-0.7623322067716682,0.0,0.7623322067716682,-0.7623322067716682,-0.7623322067716682,-0.7623322067716682,0.7623322067716682,0.4599990844726598,0.5710000038146976,22.5,21.454600162506104,21.566000175476074,21.677400188446043,,,,,,,,,,0.0,0.0,0.0
2011-03-16,22.19000053405762,22.40999984741211,21.95000076293945,22.1299991607666,22.1299991607666,166000,-0.7623322067716682,1.4338776329935865,1.6879828775741326,1.8927261941563152,,22.361999893188475,22.63999996185303,21.826666768391927,,,22.36822267540275,22.392403245835673,21.905728899022833,,,22.357667238599234,22.00029441264845,0.3573728259507831,0.42495287180194685,0.2711227664606219,-0.2711227664606219,-0.2711227664606219,0.0,0.2711227664606219,0.2711227664606219,-0.2711227664606219,-0.2711227664606219,0.2711227664606219,0.3900012969970703,0.5840000152587891,22.40999984741211,21.243799991607666,21.357999992370605,21.472199993133543,,,,,,,,,,0.0,0.0,0.0
2011-03-17,22.45000076293945,22.45000076293945,22.05999946594238,22.06999969482422,22.06999969482422,113200,-0.2711227664606219,0.6705543432105893,1.297860182670411,1.8935966632076737,,22.305999755859375,22.561999893188478,21.850333404541015,,,22.26881501520991,22.333784418379047,21.916327014880988,,,22.313410693403075,22.005457766883694,0.30795292651938055,0.4015528827454336,-1.767101925877699,1.767101925877699,1.767101925877699,0.0,-1.767101925877699,-1.767101925877699,1.767101925877699,1.767101925877699,-1.767101925877699,0.36999893188477273,0.5895000457763675,22.45000076293945,21.125199813842773,21.24199981689453,21.358799819946288,,,,,,,,,,0.0,0.0,0.0
2011-03-18,22.23999977111816,22.47999954223633,22.11000061035156,22.45999908447266,22.45999908447266,201900,1.767101925877699,1.0687062894821935,1.4232309917325936,1.9247920158888572,,22.291999435424806,22.504999732971193,21.888333384195963,,,22.332543038297494,22.356732539486977,21.951402632274,,,22.335962753567628,22.039127494112506,0.296835259455122,0.38060935808737134,-2.270704584464604,2.270704584464604,2.270704584464604,0.0,-2.270704584464604,-2.270704584464604,2.270704584464604,2.270704584464604,-2.270704584464604,0.41000175476073863,0.5965001106262209,22.47999954223633,21.15310066223144,21.271000671386716,21.388900680541987,,,,,,,,,,0.0,0.0,0.0
2011-03-21,22.6299991607666,23.04000091552734,22.6299991607666,22.96999931335449,22.96999931335449,68200,2.270704584464604,1.4856397936043269,1.5444486609451937,1.9724751987605174,,22.385999298095705,22.533999633789062,21.945666694641112,,,22.545028463316495,22.468235589281072,22.01711854718242,,,22.433506839688683,22.108080962204507,0.3254258774841752,0.3695726619667321,-0.043536043451377154,0.043536043451377154,0.043536043451377154,0.0,-0.043536043451377154,0.043536043451377154,0.043536043451377154,0.043536043451377154,-0.043536043451377154,0.18000030517578125,0.587500095367432,23.04000091552734,21.167699298858647,21.286999320983888,21.406299343109133,,,,,,,,,,0.0,0.0,0.0
2011-03-22,22.95000076293945,23.04000091552734,22.86000061035156,22.97999954223633,22.97999954223633,51900,0.043536043451377154,1.330167106105018,1.4915681483411607,1.958684626691573,,22.52199935913086,22.534999656677247,21.998333358764647,,,22.690018822956443,22.561283580727483,22.07923990170203,,,22.517582640080626,22.172667523688347,0.34491511639227923,0.36464115285184157,-0.7397740630128594,0.7397740630128594,0.7397740630128594,0.0,-0.7397740630128594,0.7397740630128594,0.7397740630128594,0.7397740630128594,-0.7397740630128594,0.3400001525878906,0.5765001296997075,23.04000091552734,21.74750070571899,21.865000724792477,21.982500743865963,,,,,,,,,,0.0,0.0,0.0
2011-03-23,22.89999961853027,23.15999984741211,22.81999969482422,23.14999961853027,23.14999961853027,213400,0.7397740630128594,1.0909775804973405,1.5053456560648961,1.8834260085436982,,22.725999450683595,22.543999671936035,22.05533332824707,,,22.843345754814386,22.66832286032799,22.14832117375547,,,22.61487755984211,22.245062493676638,0.3698150661654722,0.36567593551456773,0.9503292627574385,0.9503292627574385,0.9503292627574385,0.0,-0.9503292627574385,0.9503292627574385,0.9503292627574385,0.9503292627574385,0.9503292627574385,0.26000022888182883,0.49850015640258805,23.15999984741211,21.771700630187983,21.887000656127924,22.002300682067865,,,,,,,,,,0.0,0.0,0.0
2011-03-24,23.25,23.45000076293945,23.19000053405762,23.3700008392334,23.3700008392334,112200,0.9503292627574385,0.8759448865712226,1.0433892928030608,1.3414394759690285,,22.98599967956543,22.645999717712403,22.132999992370607,,,23.018897449620724,22.795900674674428,22.22713921668953,,,22.731050372056153,22.328391260014175,0.40265911204197735,0.37307257082004963,0.9413748628761657,0.9413748628761657,0.9413748628761657,0.0,-0.9413748628761657,0.9413748628761657,0.9413748628761657,0.9413748628761657,0.9413748628761657,0.35999870300293324,0.46200017929077164,23.45000076293945,22.063299503326416,22.162999534606932,22.262699565887452,,,,,,,,,,0.0,0.0,0.0
2011-03-25,23.3700008392334,23.72999954223633,23.3700008392334,23.59000015258789,23.59000015258789,200200,0.9413748628761657,0.8066203845215503,1.0493745570118664,1.3433311840413062,,23.211999893188477,22.75199966430664,22.21966667175293,,,23.209265017276447,22.94028239793142,22.315065728682974,,,22.86319649213796,22.42184377057519,0.44135272156276883,0.38672860096859346,-0.1695672542119589,-0.1695672542119589,-0.1695672542119589,0.0,0.1695672542119589,-0.1695672542119589,-0.1695672542119589,-0.1695672542119589,-0.1695672542119589,0.23000144958496094,0.4605002403259283,23.72999954223633,22.433600368499754,22.526000404357905,22.61840044021606,,,,,,,,,,0.0,0.0,0.0
2011-03-28,23.63999938964844,23.70000076293945,23.46999931335449,23.54999923706055,23.54999923706055,134000,-0.1695672542119589,0.5272033605250572,1.0517437880318936,1.346234429499497,,23.327999877929688,22.856999588012695,22.297999954223634,,,23.322843090537816,23.051140005045806,22.394738858255725,,,22.96885845289528,22.505410842166697,0.46344761072858276,0.4020724029205914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000011444091797,0.4455002784729013,23.70000076293945,22.71689901351929,22.808999061584476,22.90109910964966,,,,,,,,,,0.0,0.0,0.0
2011-03-29,23.53000068664551,23.77000045776367,23.46999931335449,23.54999923706055,23.54999923706055,122000,0.0,0.5369194465415921,0.9582881120886535,1.3481058373285275,,23.44199981689453,22.981999588012695,22.37533327738444,21.6039999961853,,23.398561806045393,23.14184168359394,22.469271785920554,21.6039999961853,,23.058264727382245,22.58278776030698,0.475476967075263,0.41675331575152574,0.42463008369167676,0.42463008369167676,0.42463008369167676,0.42463008369167676,-0.42463008369167676,0.42463008369167676,0.42463008369167676,0.42463008369167676,0.42463008369167676,0.20999908447266336,0.4120001792907729,23.77000045776367,22.71990015029907,22.809000205993648,22.898100261688228,,,,,,,,,,0.0,0.0,0.0
2011-03-30,23.65999984741211,23.72999954223633,23.52000045776367,23.64999961853027,23.64999961853027,110700,0.42463008369167676,0.5188097989321074,0.8442704085948444,1.3443091580961064,1.3807630807479083,23.54199981689453,23.133999633789063,22.459999910990398,21.6528333346049,,23.482374410207022,23.234234035400544,22.545447775121183,21.671081951016284,,23.14930086448194,22.661840490545742,0.487460373936198,0.4308947273884602,0.25369753450388677,0.25369753450388677,0.25369753450388677,0.25369753450388677,-0.25369753450388677,0.25369753450388677,0.25369753450388677,0.25369753450388677,0.25369753450388677,0.21999931335448863,0.3955001831054698,23.72999954223633,22.863600063323968,22.946000099182122,23.028400135040275,,,,,,,,,,0.0,0.0,0.0
2011-03-31,23.64999961853027,23.75,23.53000068664551,23.70999908447266,23.70999908447266,152000,0.25369753450388677,0.4298355493411191,0.7941119953807314,1.1802410386946989,1.3669339842549886,23.609999465942384,23.297999572753906,22.54199988047282,21.707000001271567,,23.558249301628905,23.320736771595474,22.62058011765999,21.73793169309682,,23.2355621290959,22.739481867873664,0.4960802612222359,0.44393183415521537,1.3918255748512192,1.3918255748512192,1.3918255748512192,1.3918255748512192,-1.3918255748512192,1.3918255748512192,1.3918255748512192,1.3918255748512192,1.3918255748512192,0.3999996185302699,0.39650020599365343,23.75,22.8598991394043,22.93899917602539,23.018099212646487,,,,,,,,,,0.0,0.0,0.0
2011-04-01,23.8700008392334,24.15999984741211,23.76000022888184,24.04000091552734,24.04000091552734,180800,1.3918255748512192,0.6099506638493255,0.74669556882496,1.203796071669776,1.3739262468769813,23.699999618530274,23.455999755859374,22.63466657002767,21.767000007629395,,23.718833172928385,23.45151207049218,22.712155653006274,21.81340937252077,,23.359321942393045,22.835816612144306,0.5235053302487387,0.45984653337392,1.4143021309939214,1.4143021309939214,1.4143021309939214,1.4143021309939214,-1.4143021309939214,1.4143021309939214,1.4143021309939214,1.4143021309939214,1.4143021309939214,0.3699989318847692,0.393000125885011,24.15999984741211,22.87769954681396,22.956999588012692,23.036299629211424,,,,,,,,,,0.0,0.0,0.0
2011-04-04,24.04000091552734,24.40999984741211,24.04000091552734,24.3799991607666,24.3799991607666,123700,1.4143021309939214,0.6621586506431262,0.5736274034661482,1.1583165966195919,1.3783036497747336,23.865999603271483,23.596999740600587,22.738999875386558,21.83416665395101,,23.939221835541126,23.620327905087528,22.819758459958553,21.89755985738129,,23.516349206758207,22.950200504634847,0.5661487021233604,0.4811069671238081,-0.6972931999419982,-0.6972931999419982,-0.6972931999419982,-0.6972931999419982,0.6972931999419982,-0.6972931999419982,-0.6972931999419982,-0.6972931999419982,-0.6972931999419982,0.26000022888182883,0.3745000839233409,24.40999984741211,23.295399570465086,23.373999595642086,23.45259962081909,,,,,,,,,,0.0,0.0,0.0
2011-04-05,24.29999923706055,24.39999961853027,24.13999938964844,24.20999908447266,24.20999908447266,81000,-0.6972931999419982,0.8824207274617496,0.6894743700781866,1.160861529249933,1.384062196013102,23.997999572753905,23.719999694824217,22.842333157857258,21.89833329518636,,24.029480918518303,23.727540846793914,22.909451403475593,21.973377536958054,,23.62306457256043,23.043518917956167,0.5795456546042637,0.5007947046198993,0.4956664344128585,0.4956664344128585,0.4956664344128585,0.4956664344128585,-0.4956664344128585,0.4956664344128585,0.4956664344128585,0.4956664344128585,0.4956664344128585,0.3500003814697301,0.35950002670288195,24.39999961853027,23.58609966278076,23.66099967956543,23.735899696350096,,,,,,,,,,0.0,0.0,0.0
2011-04-06,24.32999992370605,24.5,24.14999961853027,24.32999992370605,24.32999992370605,67400,0.4956664344128585,0.8803173723370432,0.6853306270008723,1.1616686754914938,1.3841738445007399,24.133999633789063,23.837999725341795,22.962666511535645,21.962999947865804,,24.129653920247556,23.837078860777936,23.001099695103363,22.05064384472028,,23.731823857352065,23.138813807270974,0.5930100500810909,0.5192377737121376,-0.8631281756315958,-0.8631281756315958,-0.8631281756315958,-0.8631281756315958,0.8631281756315958,-0.8631281756315958,-0.8631281756315958,-0.8631281756315958,-0.8631281756315958,0.43000030517578836,0.36000013351440535,24.5,23.609099559783928,23.680999565124505,23.752899570465082,,,,,,,,,,0.0,0.0,0.0
2011-04-07,24.3700008392334,24.51000022888184,24.07999992370605,24.1200008392334,24.1200008392334,66200,-0.8631281756315958,1.0963400927500766,0.7856605659597907,0.9015113735493759,1.390725494036817,24.21599998474121,23.9129997253418,23.03299986521403,22.0214999516805,,24.12643622657617,23.888519220497113,23.0732868656924,22.118491615032184,,23.791543393026117,23.21149432815708,0.5800490648690371,0.5314000319435175,-0.8291905305995261,-0.8291905305995261,-0.8291905305995261,-0.8291905305995261,0.8291905305995261,-0.8291905305995261,-0.8291905305995261,-0.8291905305995261,-0.8291905305995261,0.5399990081787109,0.3520000457763679,24.51000022888184,23.707999706268307,23.779999732971188,23.85199975967407,,,,,,,,,,0.0,0.0,0.0
2011-04-08,24.28000068664551,24.38999938964844,23.85000038146973,23.92000007629395,23.92000007629395,77200,-0.8291905305995261,1.0147276944283632,0.8282107600140601,0.9349299275527466,1.3952191976525796,24.19199981689453,23.945999717712404,23.097999890645344,22.073499965667725,,24.057624176482097,23.894243012460173,23.127913524440885,22.177557466221092,,23.811305959682706,23.263976235426476,0.5473297242562296,0.5345859704060599,-0.7943166114197394,-0.7943166114197394,-0.7943166114197394,-0.7943166114197394,0.7943166114197394,-0.7943166114197394,-0.7943166114197394,-0.7943166114197394,-0.7943166114197394,0.3499984741210902,0.34649991989135775,24.38999938964844,23.73560012817383,23.806000137329104,23.87640014648438,,,1.0,,,23.87640014648438,,,23.92000007629395,0.0,0.0,0.18260679810222535
2011-04-11,23.8799991607666,23.96999931335449,23.6200008392334,23.72999954223633,23.72999954223633,61100,-0.7943166114197394,0.5809557810407432,0.8764891335781568,0.9624804918590802,1.4013158525397122,24.061999893188478,23.96399974822998,23.151666514078777,22.12233330408732,,23.948415965066843,23.864380563328567,23.166757783653495,22.228457206418312,,23.798797280075572,23.298496480375356,0.5003007997002165,0.5277289362648913,-1.9806123995828748,-1.9806123995828748,-1.9806123995828748,-1.9806123995828748,1.9806123995828748,-1.9806123995828748,-1.9806123995828748,-1.9806123995828748,1.9806123995828748,0.4400005340576101,0.34349994659423827,23.96999931335449,23.627699565887454,23.696999549865726,23.766299533844,1.0,1.0,1.0,23.627699565887454,23.696999549865726,23.766299533844,23.72999954223633,23.72999954223633,23.72999954223633,0.43296629899837347,0.13925810439065672,-0.15273724694067048
2011-04-12,23.65999984741211,23.70000076293945,23.26000022888184,23.26000022888184,23.26000022888184,49100,-1.9806123995828748,0.8771124752785062,1.0934162459532835,1.0579400104204753,1.4098423140254963,23.87200012207031,23.934999847412108,23.18699982961019,22.15633331934611,,23.718944053005174,23.754493229792796,23.17277342528113,22.262278289122033,,23.71590542604577,23.295644906190653,0.42026051985511614,0.5062352529829363,-0.3439377597542565,0.3439377597542565,0.3439377597542565,0.3439377597542565,-0.3439377597542565,-0.3439377597542565,0.3439377597542565,0.3439377597542565,-0.3439377597542565,0.38999938964844105,0.33999996185302733,23.70000076293945,23.214299430847163,23.28299942016601,23.35169940948486,,1.0,1.0,,23.28299942016601,23.35169940948486,,23.26000022888184,23.26000022888184,0.0,-0.09878104993745335,-0.39268739715694145
2011-04-13,23.40999984741211,23.47999954223633,23.09000015258789,23.34000015258789,23.34000015258789,112900,0.3439377597542565,0.822232893050794,1.0892529766791252,1.0327008953764445,1.3956147844965612,23.67400016784668,23.903999900817873,23.22599983215332,22.196499983469646,,23.59262941953275,23.679130852119176,23.183562246397695,22.297613432186484,,23.65807384551379,23.298930479997853,0.35914336551593706,0.47681687548953644,-1.3281896483107227,1.3281896483107227,1.3281896483107227,1.3281896483107227,-1.3281896483107227,-1.3281896483107227,1.3281896483107227,1.3281896483107227,-1.3281896483107227,0.42999839782714844,0.34199981689453124,23.47999954223633,22.952000846862788,23.020000839233393,23.088000831604,,,,,,,,,,0.0,0.0,0.0
2011-04-14,23.28000068664551,23.70999908447266,23.28000068664551,23.64999961853027,23.64999961853027,154000,1.3281896483107227,1.262654297130586,1.1801313890920488,1.0502368506007416,1.3835780364903034,23.57999992370606,23.897999954223632,23.252666473388672,22.24733330408732,,23.611752819198593,23.673834264193918,23.21365498008367,22.34195396288628,,23.656831656747094,23.324935601370623,0.3318960553764718,0.44783271146692355,-0.8456692015451681,0.8456692015451681,0.8456692015451681,0.8456692015451681,-0.8456692015451681,-0.8456692015451681,0.8456692015451681,0.8456692015451681,-0.8456692015451681,0.6200008392333913,0.3544999122619622,23.70999908447266,22.727599945068363,22.795999908447268,22.864399871826176,,,,,,,,,,0.0,0.0,0.0
2011-04-15,23.60000038146973,24.04000091552734,23.42000007629395,23.85000038146973,23.85000038146973,307800,0.8456692015451681,1.3358591116858265,1.1186161367347252,1.0040670583711588,1.3654276675526908,23.56599998474121,23.87899990081787,23.27999979654948,22.30683329900106,,23.69116867328897,23.705864467334973,23.25470952210858,22.391398107757865,,23.686549922089036,23.363829288785368,0.3227206333036676,0.42281029583427243,1.6771472206812226,-1.6771472206812226,-1.6771472206812226,-1.6771472206812226,1.6771472206812226,1.6771472206812226,-1.6771472206812226,-1.6771472206812226,1.6771472206812226,0.32999992370605113,0.3504998207092278,24.04000091552734,22.930099277496343,23.000999259948735,23.071899242401127,,,,,,,,,,0.0,0.0,0.0
